source	record_id	title	query_id	date_identified	duplicate_of	screening_stage	decision	exclusion_reason	linked_accession_or_bioproject	final_cohort	source_url
Europe PMC	36942311	Exosomes incorporated with black phosphorus quantum dots attenuate retinal angiogenesis via disrupting glucose metabolism.	EPMC_01	2026-08-11	PMID:36942311	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/36942311
Europe PMC	32714074	Small RNA Sequencing Reveals Transfer RNA-derived Small RNA Expression Profiles in Retinal Neovascularization.	EPMC_01	2026-08-11	PMID:32714074	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/32714074
Europe PMC	35455951	HIF-1-Dependent Induction of β3 Adrenoceptor: Evidence from the Mouse Retina.	EPMC_01	2026-08-11	PMID:35455951	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/35455951
Europe PMC	31171905	Microarray Analysis of Long Non-Coding RNAs and Messenger RNAs in a Mouse Model of Oxygen-Induced Retinopathy.	EPMC_01	2026-08-11	PMID:31171905	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/31171905
Europe PMC	31314602	Stanniocalcin-1 is a Modifier of Oxygen-Induced Retinopathy Severity.	EPMC_01	2026-08-11	PMID:31314602	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/31314602
Europe PMC	32346884	Overexpression of miR-181a-5p inhibits retinal neovascularization through endocan and the ERK1/2 signaling pathway.	EPMC_01	2026-08-11	PMID:32346884	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/32346884
Europe PMC	36322719	Anti-angiogenic properties of microRNA-29a in preclinical ocular models.	EPMC_01	2026-08-11	PMID:36322719	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/36322719
Europe PMC	31131231	Identification of altered microRNAs in retinas of mice with oxygen-induced retinopathy.	EPMC_01	2026-08-11	PMID:31131231	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.	GSE115949		https://europepmc.org/article/MED/31131231
Europe PMC	37213234	Oxygen-induced pathological angiogenesis promotes intense lipid synthesis and remodeling in the retina.	EPMC_01	2026-08-11	PMID:37213234	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/37213234
Europe PMC	31672944	Progenitor cell combination normalizes retinal vascular development in the oxygen-induced retinopathy (OIR) model.	EPMC_01	2026-08-11	PMID:31672944	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.	GSE135844	GSE135844	https://europepmc.org/article/MED/31672944
Europe PMC	35814887	Ultrasound-targeted cationic microbubble-mediated gene transfection and inhibition of retinal neovascularization.	EPMC_01	2026-08-11	PMID:35814887	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/35814887
Europe PMC	35980290	MiR-375 mitigates retinal angiogenesis by depressing the JAK2/STAT3 pathway.	EPMC_01	2026-08-11	PMID:35980290	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/35980290
Europe PMC	31692917	Identifying circRNA-associated-ceRNA networks in retinal neovascularization in mice.	EPMC_01	2026-08-11	PMID:31692917	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/31692917
Europe PMC	31452702	Oxygen-induced circRNA profiles and coregulatory networks in a retinopathy of prematurity mouse model.	EPMC_01	2026-08-11	PMID:31452702	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/31452702
Europe PMC	27922698	Differentially expressed miRNAs in oxygen‑induced retinopathy newborn mouse models.	EPMC_01	2026-08-11	PMID:27922698	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/27922698
Europe PMC	31846472	A transcriptome-based signature of pathological angiogenesis predicts breast cancer patient survival.	EPMC_01	2026-08-11	PMID:31846472	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/31846472
Europe PMC	33975909	Tribbles Homolog 3 Mediates the Development and Progression of Diabetic Retinopathy.	EPMC_01	2026-08-11	PMID:33975909	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/33975909
Europe PMC	34469714	Competing endogenous RNA network associated with oxygen-induced retinopathy: Expression of the network and identification of the MALAT1/miR-124-3p/EGR1 regulatory axis.	EPMC_01	2026-08-11	PMID:34469714	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/34469714
Europe PMC	36870288	Role of Adrenomedullin 2/Intermedin in the Pathogenesis of Neovascular Age-Related Macular Degeneration.	EPMC_01	2026-08-11	PMID:36870288	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/36870288
Europe PMC	30097694	Anti-angiogenic effects of the DPP-4 inhibitor linagliptin via inhibition of VEGFR signalling in the mouse model of oxygen-induced retinopathy.	EPMC_01	2026-08-11	PMID:30097694	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/30097694
Europe PMC	34999209	Targeting circular RNA-MET for anti-angiogenesis treatment via inhibiting endothelial tip cell specialization.	EPMC_01	2026-08-11	PMID:34999209	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/34999209
Europe PMC	37215579	Single-cell RNA sequencing reveals a unique pericyte type associated with capillary dysfunction.	EPMC_01	2026-08-11	PMID:37215579	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/37215579
Europe PMC	37322431	Galectin-1-dependent ceRNA network in HRMECs revealed its association with retinal neovascularization.	EPMC_01	2026-08-11	PMID:37322431	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/37322431
Europe PMC	756229	The role of inflammation in retinal ischaemia	EPMC_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_COHORT_IDENTIFIED	No additional unique eligible P17 mouse retinal transcriptomic cohort was linked from this report.			https://europepmc.org/article/ETH/756229
Europe PMC	27091985	Comparative systems pharmacology of HIF stabilization in the prevention of retinopathy of prematurity.	EPMC_01	2026-08-11	PMID:27091985	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.	GSE74170		https://europepmc.org/article/MED/27091985
Europe PMC	31199961	The long dystrophin gene product Dp427 modulates retinal function and vascular morphology in response to age and retinal ischemia.	EPMC_01	2026-08-11	PMID:31199961	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/31199961
Europe PMC	37179352	Vascular cell-adhesion molecule 1 (VCAM-1) regulates JunB-mediated IL-8/CXCL1 expression and pathological neovascularization.	EPMC_01	2026-08-11	PMID:37179352	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.	GSE209654		https://europepmc.org/article/MED/37179352
Europe PMC	27653551	Retinal expression of small non-coding RNAs in a murine model of proliferative retinopathy.	EPMC_01	2026-08-11	PMID:27653551	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/27653551
Europe PMC	26264147	Inhibitory effect of Samul-tang on retinal neovascularization in oxygen-induced retinopathy.	EPMC_01	2026-08-11	PMID:26264147	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/26264147
Europe PMC	28469167	Interplay between CCN1 and Wnt5a in endothelial cells and pericytes determines the angiogenic outcome in a model of ischemic retinopathy.	EPMC_01	2026-08-11	PMID:28469167	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/28469167
Europe PMC	PPR494278	Detailed investigation on the role of lipid metabolizing enzymes in the pathogenesis of retinopathy of prematurity among preterm infants	EPMC_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_COHORT_IDENTIFIED	No additional unique eligible P17 mouse retinal transcriptomic cohort was linked from this report.			https://europepmc.org/article/PPR/PPR494278
Europe PMC	32444495	Disruption of profilin1 function suppresses developmental and pathological retinal neovascularization.	EPMC_01	2026-08-11	PMID:32444495	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/32444495
Europe PMC	23942974	Modulation of angiogenesis by genetic manipulation of ATF4 in mouse model of oxygen-induced retinopathy [corrected].	EPMC_01	2026-08-11	PMID:23942974	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/23942974
Europe PMC	36264636	Single-cell transcriptome analyses reveal microglia types associated with proliferative retinopathy.	EPMC_01	2026-08-11	PMID:36264636	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.	GSE199792		https://europepmc.org/article/MED/36264636
Europe PMC	20220049	Gene expression profile of hyperoxic and hypoxic retinas in a mouse model of oxygen-induced retinopathy.	EPMC_01	2026-08-11	PMID:20220049	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.	GSE19886		https://europepmc.org/article/MED/20220049
Europe PMC	30250985	Contribution of the clock gene DEC2 to VEGF mRNA upregulation by modulation of HIF1α protein levels in hypoxic MIO-M1 cells, a human cell line of retinal glial (Müller) cells.	EPMC_01	2026-08-11	PMID:30250985	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/30250985
Europe PMC	23592914	Profiling of genes associated with the murine model of oxygen-induced retinopathy.	EPMC_01	2026-08-11	PMID:23592914	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.	GSE38762		https://europepmc.org/article/MED/23592914
Europe PMC	28400392	Identification of RUNX1 as a Mediator of Aberrant Retinal Angiogenesis.	EPMC_01	2026-08-11	PMID:28400392	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/28400392
Europe PMC	18838407	Comprehensive gene-expression profile in murine oxygen-induced retinopathy.	EPMC_01	2026-08-11	PMID:18838407	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/18838407
Europe PMC	22491401	Propranolol inhibition of β-adrenergic receptor does not suppress pathologic neovascularization in oxygen-induced retinopathy.	EPMC_01	2026-08-11	PMID:22491401	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/22491401
Europe PMC	21912378	Bone marrow-derived monocyte lineage cells recruited by MIP-1β promote physiological revascularization in mouse model of oxygen-induced retinopathy.	EPMC_01	2026-08-11	PMID:21912378	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/21912378
Europe PMC	24106122	Involvement of Nox2 NADPH oxidase in retinal neovascularization.	EPMC_01	2026-08-11	PMID:24106122	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/24106122
Europe PMC	27658786	An Eye on Age-Related Macular Degeneration: The Role of MicroRNAs in Disease Pathology.	EPMC_01	2026-08-11	PMID:27658786	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/27658786
Europe PMC	22714897	β-LGND2, an ERβ selective agonist, inhibits pathologic retinal neovascularization.	EPMC_01	2026-08-11	PMID:22714897	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/22714897
Europe PMC	20610844	Genetic inactivation of the adenosine A2A receptor attenuates pathologic but not developmental angiogenesis in the mouse retina.	EPMC_01	2026-08-11	PMID:20610844	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/20610844
Europe PMC	19834031	Identification of genes and pathways involved in retinal neovascularization by microarray analysis of two animal models of retinal angiogenesis.	EPMC_01	2026-08-11	PMID:19834031	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/19834031
Europe PMC	16259558	Adeno-associated virus-mediated expression of vascular endothelial growth factor peptides inhibits retinal neovascularization in a mouse model of oxygen-induced retinopathy.	EPMC_01	2026-08-11	PMID:16259558	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/16259558
Europe PMC	24566275	Anti-angiogenic effect of bare titanium dioxide nanoparticles on pathologic neovascularization without unbearable toxicity.	EPMC_01	2026-08-11	PMID:24566275	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/24566275
Europe PMC	24875598	Hypoxia-mediated retinal neovascularization and vascular leakage in diabetic retina is suppressed by HIF-1α destabilization by SH-1242 and SH-1280, novel hsp90 inhibitors.	EPMC_01	2026-08-11	PMID:24875598	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/24875598
Europe PMC	21414312	Inhibition of hypoxia-induced retinal neovascularization in mice with short hairpin RNA targeting Rac1, possibly via blockading redox signaling.	EPMC_01	2026-08-11	PMID:21414312	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/21414312
Europe PMC	26242736	Single and Compound Knock-outs of MicroRNA (miRNA)-155 and Its Angiogenic Gene Target CCN1 in Mice Alter Vascular and Neovascular Growth in the Retina via Resident Microglia.	EPMC_01	2026-08-11	PMID:26242736	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/26242736
Europe PMC	23048035	Connective tissue growth factor regulates retinal neovascularization through p53 protein-dependent transactivation of the matrix metalloproteinase (MMP)-2 gene.	EPMC_01	2026-08-11	PMID:23048035	removed_before_screening	DUPLICATE_REPORT_OF_PUBMED	Duplicate bibliographic report retrieved in PubMed.			https://europepmc.org/article/MED/23048035
